Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute
Jet Airways,Delhi,Cochin,440,2.0,No info,18804.0,3,6,2019,19,0,11,40
IndiGo,Banglore,Delhi,170,0.0,No info,3943.0,1,5,2019,1,0,22,10
SpiceJet,Banglore,Delhi,170,0.0,No info,4423.0,9,6,2019,12,20,9,30
Air India,Kolkata,Banglore,1505,2.0,No info,12009.0,1,4,2019,10,30,9,25
Jet Airways,Delhi,Cochin,1300,2.0,No info,13376.0,12,6,2019,4,25,6,45
Jet Airways,Delhi,Cochin,1460,2.0,No info,14300.0,27,6,2019,12,35,12,15
Jet Airways,Kolkata,Banglore,455,1.0,No info,13759.0,24,3,2019,4,45,21,10
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,24,4,2019,18,5,15,30
Vistara,Kolkata,Banglore,1065,1.0,No info,9922.0,12,5,2019,10,45,17,0
IndiGo,Delhi,Cochin,490,1.0,No info,6938.0,27,5,2019,22,30,14,20
Air India,Banglore,New Delhi,1475,1.0,No info,6781.0,3,3,2019,8,50,8,15
Multiple carriers,Delhi,Cochin,840,1.0,No info,7618.0,21,3,2019,21,0,7,0
SpiceJet,Mumbai,Hyderabad,90,0.0,No check-in baggage included,2647.0,18,6,2019,7,15,5,45
Air India,Mumbai,Hyderabad,795,1.0,No info,8528.0,12,3,2019,19,10,5,55
Air India,Delhi,Cochin,1580,2.0,No info,10975.0,15,6,2019,9,25,7,5
Jet Airways,Kolkata,Banglore,435,1.0,No info,8355.0,21,5,2019,17,35,10,20
Jet Airways,Kolkata,Banglore,1655,1.0,In-flight meal not included,10844.0,18,5,2019,23,35,20,0
Multiple carriers,Delhi,Cochin,560,1.0,No info,7005.0,9,6,2019,21,0,11,40
Jet Airways,Delhi,Cochin,1760,2.0,No info,12819.0,24,6,2019,4,25,23,5
SpiceJet,Kolkata,Banglore,150,0.0,No check-in baggage included,3841.0,1,5,2019,19,40,17,10
Air India,Delhi,Cochin,1010,1.0,No info,5704.0,21,3,2019,23,0,6,10
SpiceJet,Kolkata,Banglore,155,0.0,No info,3873.0,24,6,2019,9,30,6,55
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4995.0,21,6,2019,10,15,8,45
Jet Airways,Banglore,Delhi,165,0.0,In-flight meal not included,4030.0,1,5,2019,8,45,6,0
Jet Airways,Kolkata,Banglore,345,1.0,In-flight meal not included,9899.0,12,6,2019,19,50,14,5
Jet Airways,Banglore,New Delhi,315,1.0,No info,12284.0,18,3,2019,13,15,8,0
Jet Airways,Delhi,Cochin,1395,1.0,In-flight meal not included,12898.0,27,5,2019,19,0,19,45
Jet Airways,Banglore,Delhi,165,0.0,In-flight meal not included,4544.0,27,4,2019,8,45,6,0
SpiceJet,Banglore,Delhi,160,0.0,No check-in baggage included,3573.0,18,5,2019,8,35,5,55
Air India,Kolkata,Banglore,1700,1.0,No info,7662.0,6,6,2019,21,5,16,45
Multiple carriers,Delhi,Cochin,850,2.0,In-flight meal not included,8938.0,3,3,2019,21,20,7,10
Jet Airways,Banglore,New Delhi,1350,1.0,No info,17471.0,6,3,2019,21,20,22,50
IndiGo,Mumbai,Hyderabad,85,0.0,No info,2754.0,24,3,2019,20,30,19,5
Air India,Delhi,Cochin,875,1.0,No info,8151.0,21,5,2019,8,15,17,40
Jet Airways,Delhi,Cochin,825,1.0,No info,14714.0,3,6,2019,12,35,22,50
Vistara,Banglore,New Delhi,160,0.0,No info,8028.0,3,3,2019,9,40,7,0
Air India,Delhi,Cochin,1275,2.0,No info,10861.0,1,6,2019,19,15,22,0
Multiple carriers,Delhi,Cochin,750,1.0,No info,7723.0,1,6,2019,1,30,13,0
Jet Airways,Kolkata,Banglore,775,1.0,In-flight meal not included,9663.0,9,5,2019,10,5,21,10
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,6144.0,24,5,2019,20,45,17,45
Jet Airways,Kolkata,Banglore,750,1.0,In-flight meal not included,13994.0,9,6,2019,22,5,9,35
Air India,Banglore,New Delhi,1265,1.0,No info,5932.0,15,3,2019,8,55,11,50
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4050.0,1,6,2019,11,50,10,20
Air India,Mumbai,Hyderabad,880,1.0,No info,6901.0,12,3,2019,20,35,5,55
IndiGo,Kolkata,Banglore,150,0.0,No info,5224.0,15,5,2019,16,55,14,25
Jet Airways,Kolkata,Banglore,1545,1.0,In-flight meal not included,8586.0,9,5,2019,18,15,16,30
Air India,Kolkata,Banglore,1165,2.0,No info,17049.0,6,5,2019,5,25,10,0
IndiGo,Banglore,New Delhi,175,0.0,No info,4777.0,9,3,2019,0,15,21,20
Jet Airways,Kolkata,Banglore,740,1.0,No info,14571.0,9,6,2019,20,45,8,25
Multiple carriers,Delhi,Cochin,385,1.0,No info,9646.0,12,6,2019,16,10,9,45
Jet Airways,Kolkata,Banglore,505,1.0,No info,14151.0,18,5,2019,18,0,9,35
Jet Airways,Kolkata,Banglore,750,1.0,No info,12121.0,1,5,2019,22,5,9,35
SpiceJet,Banglore,Delhi,170,0.0,No info,3625.0,27,5,2019,12,20,9,30
IndiGo,Banglore,Delhi,170,0.0,No info,5740.0,12,5,2019,11,20,8,30
Air India,Kolkata,Banglore,580,1.0,No info,6117.0,1,5,2019,4,40,19,0
Jet Airways,Delhi,Cochin,1760,2.0,No info,15129.0,9,5,2019,4,25,23,5
Jet Airways,Banglore,New Delhi,730,1.0,In-flight meal not included,11087.0,18,3,2019,5,5,16,55
Air India,Banglore,Delhi,165,0.0,No info,7171.0,1,6,2019,19,45,17,0
Air Asia,Kolkata,Banglore,215,1.0,No info,5554.0,24,3,2019,23,30,19,55
Jet Airways,Banglore,New Delhi,160,0.0,No info,7229.0,24,3,2019,22,35,19,55
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4544.0,24,4,2019,20,45,17,45
Jet Airways,Kolkata,Banglore,750,1.0,In-flight meal not included,10844.0,18,5,2019,18,15,5,45
Multiple carriers,Delhi,Cochin,450,1.0,No info,7198.0,12,6,2019,1,30,18,0
IndiGo,Delhi,Cochin,275,1.0,No info,5054.0,1,6,2019,12,10,7,35
Jet Airways,Delhi,Cochin,1145,1.0,In-flight meal not included,12898.0,21,5,2019,12,35,17,30
Multiple carriers,Delhi,Cochin,455,1.0,No info,9103.0,9,5,2019,19,0,11,25
Jet Airways,Banglore,New Delhi,1310,1.0,In-flight meal not included,11087.0,18,3,2019,9,30,11,40
Jet Airways,Delhi,Cochin,360,1.0,No info,14714.0,12,6,2019,19,0,13,0
Jet Airways,Banglore,Delhi,180,0.0,No info,8541.0,21,6,2019,20,45,17,45
IndiGo,Kolkata,Banglore,160,0.0,No info,4148.0,12,3,2019,0,5,21,25
Jet Airways,Delhi,Cochin,425,2.0,No info,14441.0,6,6,2019,12,35,5,30
IndiGo,Delhi,Cochin,860,1.0,No info,6093.0,3,6,2019,21,0,6,40
IndiGo,Delhi,Cochin,305,1.0,No info,5065.0,24,4,2019,1,30,20,25
IndiGo,Delhi,Cochin,280,1.0,No info,5947.0,21,3,2019,1,45,21,5
Jet Airways,Delhi,Cochin,900,2.0,No info,16704.0,18,5,2019,4,25,13,25
IndiGo,Banglore,New Delhi,175,0.0,No info,6144.0,24,3,2019,0,15,21,20
Multiple carriers,Delhi,Cochin,750,1.0,No info,7198.0,27,5,2019,1,30,13,0
SpiceJet,Kolkata,Banglore,155,0.0,No info,3873.0,9,5,2019,9,30,6,55
IndiGo,Banglore,New Delhi,165,0.0,No info,4545.0,9,3,2019,4,15,1,30
Jet Airways,Banglore,New Delhi,745,1.0,1 Long layover,27992.0,1,3,2019,21,20,8,55
Jet Airways,Banglore,New Delhi,460,1.0,No info,19225.0,6,3,2019,5,5,21,25
Jet Airways,Banglore,New Delhi,365,1.0,No info,13817.0,12,3,2019,23,0,16,55
IndiGo,Delhi,Cochin,320,1.0,No info,5298.0,15,5,2019,12,10,6,50
Air India,Delhi,Cochin,1580,2.0,No info,22096.0,9,3,2019,19,15,16,55
Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,27,5,2019,7,40,6,20
Jet Airways,Kolkata,Banglore,705,1.0,In-flight meal not included,10844.0,1,5,2019,18,15,6,30
IndiGo,Delhi,Cochin,975,1.0,No info,7048.0,1,6,2019,1,30,9,15
Jet Airways,Delhi,Cochin,1390,2.0,No info,12819.0,24,6,2019,12,35,13,25
Air India,Banglore,New Delhi,1710,2.0,No info,12734.0,12,3,2019,11,20,6,50
Air India,Banglore,Delhi,170,0.0,No info,6121.0,9,5,2019,23,55,21,5
IndiGo,Banglore,Delhi,170,0.0,No info,4823.0,15,4,2019,22,50,20,0
Jet Airways,Banglore,New Delhi,520,1.0,In-flight meal not included,7832.0,21,3,2019,20,20,11,40
Jet Airways,Delhi,Cochin,520,1.0,No info,14714.0,3,6,2019,4,25,19,45
Jet Airways,Kolkata,Banglore,690,1.0,In-flight meal not included,10703.0,15,5,2019,21,5,9,35
Air India,Kolkata,Banglore,155,0.0,No info,4145.0,15,5,2019,23,20,20,45
Jet Airways,Delhi,Cochin,1380,2.0,No info,18799.0,3,3,2019,4,25,5,25
Jet Airways,Kolkata,Banglore,345,1.0,In-flight meal not included,10844.0,6,5,2019,19,50,14,5
IndiGo,Banglore,New Delhi,170,0.0,No info,4777.0,9,3,2019,2,20,23,30
Jet Airways,Kolkata,Banglore,395,1.0,No info,14151.0,21,5,2019,23,35,17,0
IndiGo,Banglore,New Delhi,170,0.0,No info,4777.0,21,3,2019,13,0,10,10
Jet Airways,Kolkata,Banglore,800,1.0,No info,14571.0,6,6,2019,8,15,18,55
Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,21,6,2019,7,40,6,20
Multiple carriers,Delhi,Cochin,585,1.0,No info,9627.0,21,5,2019,19,0,9,15
Jet Airways,Kolkata,Banglore,730,1.0,In-flight meal not included,9663.0,18,5,2019,9,20,21,10
IndiGo,Delhi,Cochin,810,1.0,No info,6093.0,24,6,2019,21,0,7,30
Jet Airways,Kolkata,Banglore,1170,1.0,No info,13044.0,12,6,2019,12,0,16,30
Jet Airways,Kolkata,Banglore,1655,1.0,No info,13941.0,21,5,2019,10,5,6,30
Air India,Kolkata,Banglore,150,0.0,No info,5170.0,18,3,2019,16,45,14,15
Jet Airways,Delhi,Cochin,1225,1.0,In-flight meal not included,10577.0,12,6,2019,4,25,8,0
Jet Airways,Kolkata,Banglore,1010,1.0,In-flight meal not included,9663.0,24,5,2019,9,20,16,30
Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,1,5,2019,11,20,8,20
Vistara,Banglore,New Delhi,175,0.0,No info,7240.0,9,3,2019,0,5,21,10
IndiGo,Kolkata,Banglore,220,1.0,No info,4226.0,15,5,2019,23,15,19,35
Jet Airways,Kolkata,Banglore,690,1.0,No info,12692.0,12,6,2019,21,5,9,35
Jet Airways,Delhi,Cochin,1025,2.0,In-flight meal not included,10368.0,1,6,2019,12,35,19,30
Air India,Delhi,Cochin,1545,2.0,No info,10021.0,9,4,2019,7,40,5,55
Air India,Kolkata,Banglore,1555,2.0,No info,4647.0,3,4,2019,11,5,9,10
Jet Airways,Kolkata,Banglore,690,1.0,No info,14676.0,9,6,2019,21,5,9,35
Jet Airways,Kolkata,Banglore,345,1.0,No info,14781.0,21,5,2019,19,50,14,5
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,4995.0,9,3,2019,8,0,6,30
Multiple carriers,Delhi,Cochin,480,1.0,No info,14067.0,21,5,2019,1,30,17,30
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,6478.0,24,6,2019,22,50,19,50
Jet Airways,Banglore,Delhi,180,0.0,No info,7229.0,15,5,2019,11,20,8,20
Air India,Delhi,Cochin,500,2.0,No info,13486.0,18,5,2019,19,15,10,55
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,7229.0,1,6,2019,20,45,17,45
Air India,Kolkata,Banglore,1615,1.0,No info,10623.0,24,5,2019,20,25,17,30
Air India,Banglore,New Delhi,1520,1.0,No info,8425.0,9,3,2019,23,20,22,0
Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,18,5,2019,7,40,6,20
Jet Airways,Kolkata,Banglore,585,1.0,No info,13941.0,6,5,2019,4,40,18,55
SpiceJet,Kolkata,Banglore,140,0.0,No check-in baggage included,3841.0,1,6,2019,0,40,22,20
Air India,Delhi,Cochin,1245,2.0,No info,13486.0,18,5,2019,7,40,10,55
Jet Airways,Delhi,Cochin,810,2.0,No info,12819.0,27,6,2019,12,35,23,5
Multiple carriers,Delhi,Cochin,750,1.0,No info,13727.0,15,5,2019,1,30,13,0
IndiGo,Delhi,Cochin,500,1.0,No info,8330.0,9,5,2019,1,30,17,10
SpiceJet,Kolkata,Banglore,140,0.0,No info,5515.0,3,3,2019,0,40,22,20
IndiGo,Delhi,Cochin,570,1.0,No info,14871.0,3,3,2019,21,0,11,30
Jet Airways,Kolkata,Banglore,1545,1.0,In-flight meal not included,10844.0,18,5,2019,18,15,16,30
SpiceJet,Kolkata,Banglore,150,0.0,No info,3847.0,27,3,2019,19,45,17,15
Multiple carriers,Delhi,Cochin,750,1.0,No info,7198.0,24,6,2019,1,30,13,0
IndiGo,Kolkata,Banglore,295,1.0,No info,11160.0,6,6,2019,14,15,9,20
Jet Airways,Delhi,Cochin,1295,2.0,No info,13292.0,27,6,2019,19,0,21,25
Jet Airways,Delhi,Cochin,1630,2.0,No info,13882.0,12,6,2019,12,35,9,25
Jet Airways,Delhi,Cochin,300,1.0,In-flight meal not included,5177.0,1,4,2019,19,0,14,0
IndiGo,Delhi,Cochin,985,2.0,No info,6223.0,21,3,2019,21,20,4,55
Jet Airways,Banglore,Delhi,175,0.0,No info,8016.0,21,6,2019,18,10,15,15
IndiGo,Delhi,Cochin,625,1.0,No info,5894.0,24,6,2019,21,0,10,35
Multiple carriers,Delhi,Cochin,780,1.0,No info,13727.0,18,5,2019,21,0,8,0
Jet Airways,Delhi,Cochin,1225,1.0,In-flight meal not included,12373.0,18,5,2019,4,25,8,0
IndiGo,Delhi,Cochin,750,1.0,No info,6416.0,1,6,2019,21,0,8,30
SpiceJet,Delhi,Cochin,380,1.0,No info,5583.0,6,6,2019,22,5,15,45
Jet Airways,Delhi,Cochin,610,1.0,In-flight meal not included,6540.0,27,3,2019,4,25,18,15
SpiceJet,Delhi,Cochin,270,1.0,No check-in baggage included,6356.0,21,3,2019,13,15,8,45
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,21,6,2019,15,35,13,15
Multiple carriers,Delhi,Cochin,735,1.0,No info,7005.0,27,6,2019,21,0,8,45
IndiGo,Delhi,Cochin,195,0.0,No info,5601.0,21,5,2019,8,50,5,35
IndiGo,Banglore,Delhi,170,0.0,No info,4077.0,21,6,2019,2,20,23,30
Jet Airways,Banglore,New Delhi,695,1.0,In-flight meal not included,7832.0,21,3,2019,10,25,22,50
Jet Airways,Kolkata,Banglore,510,1.0,No info,14571.0,24,5,2019,22,35,14,5
Jet Airways,Delhi,Cochin,1425,1.0,No info,15554.0,9,5,2019,19,0,19,15
Jet Airways,Kolkata,Banglore,1400,1.0,No info,12681.0,1,4,2019,18,15,18,55
Multiple carriers,Delhi,Cochin,520,1.0,No info,9794.0,15,5,2019,19,0,10,20
Jet Airways,Delhi,Cochin,365,1.0,In-flight meal not included,12583.0,6,3,2019,4,25,22,20
Jet Airways,Delhi,Cochin,1615,2.0,In-flight meal not included,10368.0,15,6,2019,12,35,9,40
IndiGo,Delhi,Cochin,860,1.0,No info,12351.0,9,3,2019,21,0,6,40
Jet Airways,Banglore,New Delhi,965,1.0,No info,17261.0,6,3,2019,9,0,16,55
Jet Airways,Delhi,Cochin,395,1.0,In-flight meal not included,10262.0,24,6,2019,4,25,21,50
Air India,Delhi,Cochin,1380,2.0,No info,19681.0,9,3,2019,19,15,20,15
Multiple carriers,Delhi,Cochin,490,1.0,In-flight meal not included,12616.0,9,3,2019,1,35,17,25
Jet Airways,Kolkata,Banglore,365,1.0,In-flight meal not included,10844.0,6,6,2019,22,35,16,30
Jet Airways,Banglore,New Delhi,370,1.0,In-flight meal not included,7280.0,21,3,2019,15,55,9,45
Jet Airways,Delhi,Cochin,1375,2.0,In-flight meal not included,10368.0,12,6,2019,4,25,5,30
Air India,Delhi,Cochin,1010,1.0,No info,5022.0,6,4,2019,23,0,6,10
Multiple carriers,Delhi,Cochin,810,1.0,No info,7670.0,9,5,2019,21,0,7,30
Jet Airways,Delhi,Cochin,1430,2.0,No info,15129.0,9,5,2019,19,0,19,10
Jet Airways,Kolkata,Banglore,575,1.0,No info,13067.0,21,5,2019,19,10,9,35
Jet Airways,Delhi,Cochin,535,2.0,No info,13014.0,3,6,2019,4,25,19,30
Air Asia,Kolkata,Banglore,150,0.0,No info,4082.0,12,3,2019,1,20,22,50
Jet Airways,Delhi,Cochin,450,1.0,In-flight meal not included,12898.0,27,6,2019,4,25,20,55
IndiGo,Chennai,Kolkata,145,0.0,No info,4332.0,15,5,2019,14,0,11,35
IndiGo,Banglore,Delhi,165,0.0,No info,3943.0,3,6,2019,4,15,1,30
Multiple carriers,Delhi,Cochin,780,1.0,No info,13587.0,27,6,2019,21,0,8,0
Air India,Delhi,Cochin,865,2.0,No info,13039.0,15,5,2019,7,40,17,15
Jet Airways,Banglore,New Delhi,965,1.0,1 Long layover,25735.0,1,3,2019,9,0,16,55
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,5198.0,3,5,2019,11,20,8,20
Air India,Delhi,Cochin,375,1.0,No info,6902.0,27,3,2019,19,15,13,0
Multiple carriers,Delhi,Cochin,845,1.0,No info,10678.0,6,6,2019,19,0,4,55
Air India,Banglore,New Delhi,630,2.0,No info,7664.0,21,3,2019,16,20,5,50
Jet Airways Business,Banglore,New Delhi,400,1.0,Business class,62427.0,1,3,2019,12,25,5,45
Air India,Kolkata,Banglore,805,2.0,No info,14960.0,15,5,2019,23,15,9,50
IndiGo,Delhi,Cochin,375,1.0,No info,6442.0,21,5,2019,18,10,11,55
Multiple carriers,Delhi,Cochin,860,1.0,No info,7564.0,18,5,2019,19,15,4,55
Air India,Kolkata,Banglore,155,0.0,No info,4145.0,3,6,2019,23,20,20,45
Jet Airways,Delhi,Cochin,1520,1.0,In-flight meal not included,5963.0,21,3,2019,18,50,17,30
Multiple carriers,Delhi,Cochin,385,1.0,In-flight meal not included,7268.0,24,6,2019,19,15,12,50
IndiGo,Delhi,Cochin,300,1.0,No info,8147.0,9,3,2019,10,5,5,5
IndiGo,Kolkata,Banglore,220,1.0,No info,4226.0,1,4,2019,23,15,19,35
Jet Airways,Kolkata,Banglore,435,1.0,In-flight meal not included,5608.0,1,5,2019,17,35,10,20
Jet Airways,Delhi,Cochin,810,2.0,No info,12819.0,24,6,2019,12,35,23,5
IndiGo,Banglore,New Delhi,175,0.0,No info,11934.0,1,3,2019,10,5,7,10
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,15,5,2019,18,5,15,30
Air India,Delhi,Cochin,185,0.0,No info,5411.0,27,4,2019,21,10,18,5
Air India,Delhi,Cochin,1360,1.0,No info,8372.0,18,5,2019,7,40,9,0
Multiple carriers,Delhi,Cochin,830,1.0,No info,7530.0,3,6,2019,1,30,11,40
Jet Airways,Kolkata,Banglore,1005,1.0,In-flight meal not included,8066.0,6,5,2019,9,45,17,0
Jet Airways,Kolkata,Banglore,775,1.0,No info,14571.0,6,6,2019,10,5,21,10
Jet Airways,Banglore,Delhi,180,0.0,In-flight meal not included,4544.0,1,4,2019,22,50,19,50
Air India,Kolkata,Banglore,555,1.0,No info,10203.0,1,5,2019,16,15,7,0
IndiGo,Delhi,Cochin,710,1.0,No info,14871.0,3,3,2019,21,0,9,10
IndiGo,Kolkata,Banglore,155,0.0,No info,5198.0,27,3,2019,17,55,15,20
Jet Airways,Mumbai,Hyderabad,85,0.0,In-flight meal not included,4995.0,21,6,2019,8,30,7,5
Vistara,Banglore,Delhi,160,0.0,No info,4668.0,12,6,2019,9,40,7,0
Air India,Delhi,Cochin,520,1.0,No info,8372.0,18,5,2019,7,40,23,0
Air India,Delhi,Cochin,1335,1.0,No info,8372.0,27,5,2019,19,15,21,0
Air India,Kolkata,Banglore,150,0.0,No info,5510.0,21,6,2019,16,45,14,15
Jet Airways,Delhi,Cochin,1760,2.0,No info,15129.0,18,5,2019,4,25,23,5
Air India,Kolkata,Banglore,1350,1.0,No info,8366.0,9,5,2019,7,55,9,25
Air Asia,Delhi,Cochin,865,1.0,No info,11410.0,6,6,2019,7,10,16,45
Jet Airways,Kolkata,Banglore,685,1.0,No info,14781.0,15,5,2019,19,50,8,25
Jet Airways,Kolkata,Banglore,1540,1.0,No info,11467.0,6,5,2019,22,5,20,25
Multiple carriers,Delhi,Cochin,755,1.0,No info,8614.0,15,6,2019,19,15,6,40
Air Asia,Delhi,Cochin,625,1.0,No info,6451.0,27,4,2019,7,10,20,45
Multiple carriers,Delhi,Cochin,450,1.0,No info,17057.0,3,3,2019,15,30,8,0
Jet Airways,Delhi,Cochin,1620,2.0,No info,14657.0,9,5,2019,12,35,9,35
Jet Airways,Banglore,Delhi,165,0.0,No info,7229.0,18,5,2019,8,45,6,0
Air India,Banglore,New Delhi,1510,1.0,1 Long layover,15434.0,1,3,2019,13,0,11,50
Vistara,Kolkata,Banglore,1640,1.0,No info,9555.0,9,5,2019,20,20,17,0
Multiple carriers,Delhi,Cochin,575,1.0,No info,12327.0,27,3,2019,1,35,16,0
Multiple carriers,Delhi,Cochin,660,1.0,No info,10197.0,21,5,2019,19,0,8,0
Jet Airways,Delhi,Cochin,440,1.0,In-flight meal not included,6017.0,27,3,2019,18,50,11,30
IndiGo,Banglore,New Delhi,180,0.0,No info,8033.0,9,3,2019,16,10,13,10
Jet Airways,Kolkata,Banglore,890,1.0,No info,13759.0,24,3,2019,4,45,13,55
SpiceJet,Kolkata,Banglore,145,0.0,No check-in baggage included,3841.0,1,4,2019,11,25,9,0
Air India,Delhi,Cochin,320,1.0,No info,7174.0,27,5,2019,23,0,17,40
Vistara,Kolkata,Banglore,1550,1.0,No info,9345.0,21,5,2019,18,50,17,0
IndiGo,Delhi,Cochin,835,1.0,No info,6442.0,24,6,2019,22,30,8,35
IndiGo,Mumbai,Hyderabad,90,0.0,No info,4049.0,18,3,2019,10,40,9,10
Multiple carriers,Delhi,Cochin,570,1.0,No info,13727.0,15,5,2019,21,0,11,30
Vistara,Delhi,Cochin,175,0.0,No info,5586.0,18,3,2019,17,50,14,55
IndiGo,Kolkata,Banglore,155,0.0,No info,4804.0,6,5,2019,18,5,15,30
Air India,Banglore,New Delhi,1730,1.0,No info,11161.0,18,3,2019,18,40,13,50
Jet Airways,Kolkata,Banglore,1285,1.0,In-flight meal not included,9314.0,15,5,2019,14,25,17,0
Jet Airways,Delhi,Cochin,485,2.0,In-flight meal not included,8367.0,21,3,2019,18,50,10,45
IndiGo,Banglore,Delhi,175,0.0,No info,4823.0,9,4,2019,10,5,7,10
Jet Airways,Delhi,Cochin,1125,2.0,No info,13014.0,6,6,2019,4,25,9,40
Multiple carriers,Delhi,Cochin,845,1.0,No info,11573.0,27,5,2019,19,0,4,55
Air India,Delhi,Cochin,1595,2.0,No info,9653.0,27,6,2019,19,15,16,40
Jet Airways,Delhi,Cochin,1570,1.0,In-flight meal not included,11848.0,9,3,2019,4,25,2,15
GoAir,Banglore,New Delhi,175,0.0,No info,7631.0,9,3,2019,10,40,7,45
Air India,Delhi,Cochin,1180,2.0,No info,10966.0,1,6,2019,7,40,12,0
IndiGo,Kolkata,Banglore,295,1.0,No info,10308.0,1,4,2019,14,15,9,20
Jet Airways,Delhi,Cochin,560,2.0,In-flight meal not included,10368.0,12,6,2019,19,0,9,40
Jet Airways,Mumbai,Hyderabad,90,0.0,In-flight meal not included,2228.0,21,3,2019,21,5,19,35
Multiple carriers,Delhi,Cochin,520,1.0,No info,7354.0,3,6,2019,19,15,10,35
Jet Airways,Kolkata,Banglore,800,1.0,In-flight meal not included,9663.0,6,5,2019,9,20,20,0
SpiceJet,Mumbai,Hyderabad,90,0.0,No check-in baggage included,1965.0,21,6,2019,14,45,13,15
Jet Airways,Delhi,Cochin,940,1.0,In-flight meal not included,10262.0,12,6,2019,12,35,20,55
IndiGo,Banglore,New Delhi,170,0.0,No info,4377.0,9,3,2019,1,10,22,20
Air Asia,Kolkata,Banglore,150,0.0,No info,3807.0,3,4,2019,1,20,22,50
IndiGo,Delhi,Cochin,570,1.0,No info,7191.0,18,5,2019,1,30,16,0
Jet Airways,Delhi,Cochin,1015,1.0,In-flight meal not included,12898.0,21,5,2019,4,25,11,30
Jet Airways,Mumbai,Hyderabad,90,0.0,No info,5678.0,27,6,2019,21,5,19,35
Jet Airways,Banglore,Delhi,175,0.0,In-flight meal not included,4544.0,9,4,2019,18,45,15,50
SpiceJet,Delhi,Cochin,295,1.0,No info,5975.0,1,6,2019,22,50,17,55
Air India,Delhi,Cochin,1535,1.0,No info,7480.0,1,6,2019,6,50,5,15
IndiGo,Kolkata,Banglore,220,1.0,No info,6116.0,6,6,2019,23,15,19,35
Jet Airways,Kolkata,Banglore,1295,1.0,In-flight meal not included,9314.0,6,5,2019,18,0,20,25
Jet Airways,Kolkata,Banglore,1595,1.0,In-flight meal not included,10844.0,6,6,2019,22,35,20,0
Jet Airways,Delhi,Cochin,745,1.0,In-flight meal not included,10262.0,24,6,2019,4,25,16,0
Jet Airways,Kolkata,Banglore,1395,1.0,In-flight meal not included,11134.0,24,3,2019,18,10,18,55
Jet Airways,Kolkata,Banglore,1520,1.0,No info,11467.0,1,4,2019,10,55,9,35
Multiple carriers,Delhi,Cochin,515,1.0,No info,24318.0,6,3,2019,1,35,17,0
Jet Airways,Delhi,Cochin,805,1.0,No info,14714.0,3,6,2019,4,25,15,0
Air India,Kolkata,Banglore,1440,1.0,No info,6528.0,9,6,2019,14,35,14,35
Air India,Banglore,Delhi,165,0.0,No info,5228.0,24,4,2019,8,55,6,10
IndiGo,Delhi,Cochin,705,1.0,No info,7318.0,21,5,2019,21,0,9,15
Air India,Mumbai,Hyderabad,80,0.0,No info,3100.0,1,4,2019,7,40,6,20
IndiGo,Delhi,Cochin,280,1.0,No info,6937.0,9,3,2019,1,45,21,5
Vistara,Banglore,New Delhi,160,0.0,No info,7975.0,9,3,2019,9,40,7,0
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,27,5,2019,21,55,19,35
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,12,5,2019,15,35,13,15
SpiceJet,Chennai,Kolkata,135,0.0,No check-in baggage included,3543.0,1,5,2019,12,0,9,45
SpiceJet,Kolkata,Banglore,155,0.0,No check-in baggage included,3841.0,24,6,2019,9,30,6,55
Jet Airways,Kolkata,Banglore,1730,1.0,No info,13067.0,18,5,2019,14,25,9,35
Air India,Kolkata,Banglore,895,2.0,No info,11432.0,9,5,2019,23,15,8,20
Jet Airways,Delhi,Cochin,1430,2.0,No info,15129.0,6,5,2019,19,0,19,10
Multiple carriers,Delhi,Cochin,795,1.0,No info,17057.0,6,3,2019,15,30,2,15
IndiGo,Chennai,Kolkata,140,0.0,No info,3597.0,3,5,2019,15,35,13,15
Multiple carriers,Delhi,Cochin,440,1.0,No info,10529.0,18,5,2019,19,0,11,40
Jet Airways,Delhi,Cochin,300,1.0,No info,14714.0,9,6,2019,19,0,14,0
Air India,Delhi,Cochin,1245,2.0,No info,11753.0,15,6,2019,7,40,10,55
IndiGo,Kolkata,Banglore,155,0.0,No info,4488.0,9,4,2019,22,55,20,20
IndiGo,Banglore,Delhi,170,0.0,No info,4823.0,21,5,2019,22,50,20,0
